"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"6.292929292929293","0.0202020202020202","0.15890850722311395","0.0","2","12","false","KLK10","3.0","0","2","0","0.8292603453893777","false","0","KLK10","1132","0.5"
"7.282828282828283","0.0","0.13730929264909847","0.0","1","13","false","KLK11","2.0","0","1","0","0.7973281199087651","false","0","KLK11","0","0.0"
"5.444444444444445","0.004824238497707887","0.18367346938775508","0.0","2","11","false","KLK6","7.0","0","2","0","0.85663082437276","false","0","KLK6","380","0.5454545454545454"
"6.292929292929293","4.1228612657184083E-4","0.15890850722311395","0.0","2","12","false","SPINK5","3.5","0","2","0","0.8292603453893777","false","0","SPINK5","8","0.625"
"6.313131313131313","0.0","0.1584","0.0","1","12","false","KLK8","5.0","0","1","0","0.8286086673183447","false","0","KLK8","0","0.0"
"5.454545454545454","0.0","0.18333333333333335","1.0","3","11","false","KRT2","8.333333333333334","0","3","0","0.8563049853372434","false","0","KRT2","0","0.5555555555555556"
"5.494949494949495","0.009342452709799649","0.18198529411764705","0.0","2","11","false","KRT13","6.5","0","2","0","0.8550016291951776","false","0","KRT13","432","0.55"
"5.595959595959596","0.0","0.1787003610108303","1.0","2","11","false","KRT17","4.5","0","2","0","0.851743238840013","false","0","KRT17","0","0.75"
"2.0","0.0","0.5","0.0","1","3","false","MUC4","3.0","0","1","0","0.6666666666666666","false","0","MUC4","0","0.0"
"5.2727272727272725","0.0","0.18965517241379312","0.0","1","9","false","SERPINB2","2.0","0","1","0","0.8621700879765396","false","0","SERPINB2","0","0.0"
"5.686868686868687","0.05936920222634508","0.17584369449378331","0.3333333333333333","4","10","false","S100A7","2.5","0","4","0","0.848810687520365","false","0","S100A7","1254","0.4166666666666667"
"5.717171717171717","0.0","0.17491166077738515","1.0","2","10","false","S100A9","3.5","0","2","0","0.8478331704138156","false","0","S100A9","0","0.7"
"6.646464646464646","0.0202020202020202","0.15045592705167174","0.3333333333333333","3","11","false","SERPINB3","2.3333333333333335","0","3","0","0.8178559791463017","false","0","SERPINB3","422","0.5"
"6.656565656565657","0.0","0.15022761760242792","1.0","2","11","false","SERPINB4","3.5","0","2","0","0.8175301401107853","false","0","SERPINB4","0","0.7"
"7.636363636363637","0.0","0.13095238095238096","0.0","1","12","false","SERPINB13","3.0","0","1","0","0.7859237536656891","false","0","SERPINB13","0","0.0"
